3.887599599051820565e-04 9.860578048975591203e-01 3.561147793227110014e+01
3.944457319073442969e-04 9.859562172891865872e-01 3.535205620849819752e+01
4.002146606298341222e-04 9.858538894235455707e-01 3.509451081394854555e+01
4.060679622733953794e-04 9.857508159313833618e-01 3.483882823957083019e+01
4.120068708262002383e-04 9.856469913512779790e-01 3.458499494257466722e+01
4.180326383239982985e-04 9.855424102524260599e-01 3.433299764951789257e+01
4.241465351140697284e-04 9.854370670695385970e-01 3.408282295476510626e+01
4.303498501230378927e-04 9.853309562945669065e-01 3.383445778226450784e+01
4.366438911286005579e-04 9.852240723186932447e-01 3.358788900708123037e+01
4.430299850352351315e-04 9.851164094818828376e-01 3.334310357739150277e+01
4.495094781539345869e-04 9.850079621580650757e-01 3.310008870558476701e+01
4.560837364860359251e-04 9.848987245583278316e-01 3.285883142457987560e+01
4.627541460111997212e-04 9.847886910009330252e-01 3.261931919072594610e+01
4.695221129796002253e-04 9.846778556303595886e-01 3.238153926187578691e+01
4.763890642083903090e-04 9.845662126209211440e-01 3.214547914536728968e+01
4.833564473825031124e-04 9.844537560979512714e-01 3.191112642378925557e+01
4.904257313598502392e-04 9.843404801367792167e-01 3.167846875389568595e+01
4.975984064809858354e-04 9.842263786953771021e-01 3.144749373232662037e+01
5.048759848832991629e-04 9.841114458410141763e-01 3.121818935526403038e+01
5.122600008198005582e-04 9.839956754927505767e-01 3.099054349361995264e+01
5.197520109825729852e-04 9.838790615207079204e-01 3.076454409903408305e+01
5.273535948309527677e-04 9.837615978146818652e-01 3.054017933453269507e+01
5.350663549245091109e-04 9.836432781363576572e-01 3.031743728943251881e+01
5.428919172608940745e-04 9.835240962815410271e-01 3.009630628951890685e+01
5.508319316186356413e-04 9.834040459593890171e-01 2.987677466707373242e+01
5.588880719049399079e-04 9.832831208414453128e-01 2.965883085411087450e+01
5.670620365085845800e-04 9.831613145409749954e-01 2.944246334482909333e+01
5.753555486579730541e-04 9.830386206329810861e-01 2.922766073192701697e+01
5.837703567844216169e-04 9.829150326596337583e-01 2.901441171481224046e+01
5.923082348907636810e-04 9.827905440927807712e-01 2.880270503455130893e+01
6.009709829253436983e-04 9.826651483857392622e-01 2.859252956288787573e+01
6.097604271614784875e-04 9.825388389230229613e-01 2.838387421625793650e+01
6.186784205824747730e-04 9.824116090401314727e-01 2.817672799029423913e+01
6.277268432722689622e-04 9.822834520140037995e-01 2.797107994467796743e+01
6.369076028117889084e-04 9.821543611007595986e-01 2.776691926350872563e+01
6.462226346811061808e-04 9.820243295009909446e-01 2.756423519835016123e+01
6.556739026674736001e-04 9.818933503345189662e-01 2.736301703045228351e+01
6.652633992793267545e-04 9.817614167014001580e-01 2.716325416588279040e+01
6.749931461663472888e-04 9.816285216696780669e-01 2.696493611400956070e+01
6.848651945456602852e-04 9.814946582055533719e-01 2.676805238384372387e+01
6.948816256342748047e-04 9.813598192690983213e-01 2.657259262592674531e+01
7.050445510878417497e-04 9.812239977246732803e-01 2.637854650308690907e+01
7.153561134458325888e-04 9.810871864204000481e-01 2.618590380351861313e+01
7.258184865832247035e-04 9.809493781578796368e-01 2.599465439666687416e+01
7.364338761688012363e-04 9.808105656494127134e-01 2.580478817432594951e+01
7.472045201301426342e-04 9.806707416058969562e-01 2.561629517189453509e+01
7.581326891254293668e-04 9.805298986076691481e-01 2.542916539295629264e+01
7.692206870221375689e-04 9.803880292597249024e-01 2.524338901847841043e+01
7.804708513827398209e-04 9.802451260587030646e-01 2.505895622888488106e+01
7.918855539575052858e-04 9.801011814809098555e-01 2.487585732029015162e+01
8.034672011845151026e-04 9.799561879225858751e-01 2.469408262696424572e+01
8.152182346969797733e-04 9.798101377823815739e-01 2.451362262477027798e+01
8.271411318379877798e-04 9.796630232973271291e-01 2.433446772769707422e+01
8.392384061827734684e-04 9.795148367450295934e-01 2.415660853811164088e+01
8.515126080686288845e-04 9.793655703062893458e-01 2.398003567693695004e+01
